Interaction;Value;Percentage_Contribution
extrem_asc_ratio_bullish_extrem <-> bullish_bid_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bullish_ask_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_bid_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_ask_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> VolCandleMeanxRatio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> asymetrie_volume;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> VolAbv_vol_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> pocDeltaPocVolRatio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> VolPocVolCandleRatio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> cumDiffVolDeltaRatio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffVolDelta_0_1Ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> ratioDeltaAbv;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> ratioDeltaBlw;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bullish_reversal_force;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_reversal_force;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> is_in_range_5_23;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> is_in_range_10_32;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> range_strength_5_23;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> range_strength_10_32;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> market_regimeADX;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> poc_diff_11P_21P;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bandWidthBB;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> atr;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_zone_significance_bullish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_dsc_ratio_bullish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_ask_bid_imbalance_bearish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> bullish_imbalance_evolution;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceCloseVWAP;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffLowPrice_0_5;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffLowPrice_0_4;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffLowPrice_0_3;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffLowPrice_0_2;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffLowPrice_0_1;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffHighPrice_0_5;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffHighPrice_0_4;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffHighPrice_0_3;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffHighPrice_0_2;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffHighPrice_0_1;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> candleSizeTicks;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffHighPrice_0_2;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
bullish_imbalance_evolution <-> diffLowPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perctBB;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bandWidthBB;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> atr;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceCloseVWAP;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_6P_16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_reversal_force;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_reversal_force;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> is_in_range_5_23;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> is_in_range_10_32;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> range_strength_5_23;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> range_strength_10_32;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> market_regimeADX;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA21PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> candleSizeTicks;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_imbalance_evolution;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> extrem_zone_significance_bullish_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> extrem_dsc_ratio_bullish_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> extrem_ask_bid_imbalance_bearish_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratioDeltaBlw;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratioDeltaAbv;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffVolCandle_0_1Ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> extrem_dsc_ratio_bullish_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_imbalance_evolution;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> extrem_zone_significance_bullish_extrem;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> candleSizeTicks;0.0000;0.0000
extrem_asc_dsc_comparison_bearish_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_bid_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bull_imbalance_high_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bull_imbalance_high_0;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bull_imbalance_low_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bull_imbalance_low_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bull_imbalance_low_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_imnbScore_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_bid_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolCandleMeanxRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> asymetrie_volume;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolAbv_vol_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> pocDeltaPocVolRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolPocVolCandleRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> cumDiffVolDeltaRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffVolDelta_0_1Ratio;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_ask_score;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_bid_score;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> perct_VA11P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> range_strength_10_32;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> market_regimeADX;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_11P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_6P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_ratio_6P_16P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_6P_16P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> poc_diff_6P_11P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA21PvaH;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA21PPoc;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratio_delta_vol_VA21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> perct_VA21P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA16PPoc;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratio_delta_vol_VA16P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> perct_VA16P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA11PvaH;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> range_strength_5_23;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> is_in_range_10_32;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> is_in_range_5_23;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> VolCandleMeanxRatio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bull_imbalance_low_2;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bull_imbalance_low_1;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_imnbScore_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_bid_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_ask_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_bid_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_ask_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_bid_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_ask_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_bid_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_ask_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> asymetrie_volume;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_reversal_force;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> VolAbv_vol_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> pocDeltaPocVolRatio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> VolPocVolCandleRatio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> cumDiffVolDeltaRatio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffVolDelta_0_1Ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffVolCandle_0_1Ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratioDeltaAbv;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratioDeltaBlw;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_reversal_force;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratio_delta_vol_VA11P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA6PvaL;0.0000;0.0000
extrem_asc_ratio_bullish_extrem <-> bullish_ask_score;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA6PvaH;0.0000;0.0000
extrem_dsc_ratio_bullish_extrem <-> extrem_zone_significance_bullish_extrem;0.0000;0.0000
extrem_dsc_ratio_bullish_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
extrem_dsc_ratio_bullish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_dsc_ratio_bullish_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffLowPrice_0_1;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClose_VA6PPoc;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> ratio_delta_vol_VA6P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> perct_VA6P;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> perctBB;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bandWidthBB;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> atr;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceCloseVWAP;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffLowPrice_0_5;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffLowPrice_0_4;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffLowPrice_0_3;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffLowPrice_0_2;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffHighPrice_0_5;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffHighPrice_0_4;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffHighPrice_0_3;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffHighPrice_0_2;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffHighPrice_0_1;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> candleSizeTicks;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bull_imbalance_low_3;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bull_imbalance_high_0;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bull_imbalance_high_1;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> candleSizeTicks;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffLowPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> ratio_delta_vol_VA11P;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> perct_VA11P;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClose_VA6PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClose_VA6PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClose_VA6PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> ratio_delta_vol_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> perct_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> perctBB;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> bandWidthBB;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> atr;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceCloseVWAP;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffLowPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffLowPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffLowPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffLowPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffHighPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffHighPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffHighPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffHighPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffHighPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bullish <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
extrem_zone_significance_bullish_extrem <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
